date,lang,label_GR,v2_NWO,counts,platform
2021-02-25,eng,1,1,2,4chan
2021-02-26,eng,0,0,4,4chan
2021-02-26,eng,0,1,41,4chan
2021-02-26,eng,1,0,4,4chan
2021-02-26,eng,1,1,3,4chan
2021-02-27,eng,0,0,3,4chan
2021-02-27,eng,0,1,37,4chan
2021-02-27,eng,1,0,3,4chan
2021-02-27,eng,1,1,6,4chan
2021-02-28,eng,0,0,3,4chan
2021-02-28,eng,0,1,42,4chan
2021-02-28,eng,1,0,2,4chan
2021-02-28,eng,1,1,2,4chan
2021-03-01,eng,0,0,1,4chan
2021-03-01,eng,0,1,35,4chan
2021-03-01,eng,1,1,2,4chan
2021-03-02,eng,0,0,3,4chan
2021-03-02,eng,0,1,36,4chan
2021-03-02,eng,1,0,1,4chan
2021-03-02,eng,1,1,1,4chan
2021-03-03,eng,0,0,5,4chan
2021-03-03,eng,0,1,37,4chan
2021-03-03,eng,1,0,1,4chan
2021-03-04,eng,0,0,4,4chan
2021-03-04,eng,0,1,39,4chan
2021-03-04,eng,1,0,3,4chan
2021-03-04,eng,1,1,2,4chan
2021-03-05,eng,0,0,1,4chan
2021-03-05,eng,0,1,28,4chan
2021-03-05,eng,1,0,3,4chan
2021-03-05,eng,1,1,1,4chan
2021-03-06,eng,0,1,19,4chan
2021-03-06,eng,1,0,2,4chan
2021-03-06,eng,1,1,2,4chan
2021-03-07,eng,0,0,1,4chan
2021-03-07,eng,0,1,16,4chan
2021-03-07,eng,1,0,1,4chan
2021-03-07,eng,1,1,1,4chan
2021-03-08,eng,0,1,30,4chan
2021-03-08,eng,1,0,1,4chan
2021-03-08,eng,1,1,2,4chan
2021-03-09,eng,0,0,3,4chan
2021-03-09,eng,0,1,43,4chan
2021-03-09,eng,1,1,2,4chan
2021-03-10,eng,0,0,3,4chan
2021-03-10,eng,0,1,42,4chan
2021-03-10,eng,1,0,1,4chan
2021-03-10,eng,1,1,5,4chan
2021-03-11,eng,0,0,5,4chan
2021-03-11,eng,0,1,32,4chan
2021-03-11,eng,1,0,1,4chan
2021-03-11,eng,1,1,3,4chan
2021-03-12,eng,0,0,3,4chan
2021-03-12,eng,0,1,39,4chan
2021-03-12,eng,1,0,1,4chan
2021-03-12,eng,1,1,4,4chan
2021-03-13,eng,0,0,3,4chan
2021-03-13,eng,0,1,34,4chan
2021-03-13,eng,1,0,1,4chan
2021-03-13,eng,1,1,3,4chan
2021-03-14,eng,0,0,1,4chan
2021-03-14,eng,0,1,45,4chan
2021-03-14,eng,1,0,1,4chan
2021-03-14,eng,1,1,4,4chan
2021-03-15,eng,0,0,1,4chan
2021-03-15,eng,0,1,41,4chan
2021-03-15,eng,1,0,3,4chan
2021-03-15,eng,1,1,1,4chan
2021-03-16,eng,0,0,3,4chan
2021-03-16,eng,0,1,81,4chan
2021-03-16,eng,1,1,6,4chan
2021-03-17,eng,0,0,9,4chan
2021-03-17,eng,0,1,123,4chan
2021-03-17,eng,1,0,1,4chan
2021-03-17,eng,1,1,14,4chan
2021-03-18,eng,0,0,2,4chan
2021-03-18,eng,0,1,103,4chan
2021-03-18,eng,1,0,4,4chan
2021-03-18,eng,1,1,3,4chan
2021-03-19,eng,0,0,3,4chan
2021-03-19,eng,0,1,52,4chan
2021-03-19,eng,1,0,2,4chan
2021-03-19,eng,1,1,5,4chan
2021-03-20,eng,0,0,4,4chan
2021-03-20,eng,0,1,62,4chan
2021-03-20,eng,1,0,4,4chan
2021-03-20,eng,1,1,11,4chan
2021-03-21,eng,0,0,8,4chan
2021-03-21,eng,0,1,88,4chan
2021-03-21,eng,1,0,2,4chan
2021-03-21,eng,1,1,16,4chan
2021-03-22,eng,0,0,2,4chan
2021-03-22,eng,0,1,61,4chan
2021-03-22,eng,1,0,10,4chan
2021-03-22,eng,1,1,5,4chan
2021-03-23,eng,0,0,1,4chan
2021-03-23,eng,0,1,49,4chan
2021-03-23,eng,1,0,2,4chan
2021-03-23,eng,1,1,9,4chan
2021-03-24,eng,0,0,2,4chan
2021-03-24,eng,0,1,44,4chan
2021-03-24,eng,1,0,3,4chan
2021-03-24,eng,1,1,4,4chan
2021-03-25,eng,0,0,1,4chan
2021-03-25,eng,0,1,31,4chan
2021-03-25,eng,1,0,3,4chan
2021-03-25,eng,1,1,1,4chan
2021-03-26,eng,0,0,1,4chan
2021-03-26,eng,0,1,45,4chan
2021-03-26,eng,1,0,1,4chan
2021-03-26,eng,1,1,4,4chan
2021-03-27,eng,0,0,1,4chan
2021-03-27,eng,0,1,34,4chan
2021-03-27,eng,1,0,3,4chan
2021-03-27,eng,1,1,3,4chan
2021-03-28,eng,0,0,4,4chan
2021-03-28,eng,0,1,38,4chan
2021-03-28,eng,1,0,2,4chan
2021-03-28,eng,1,1,4,4chan
2021-03-29,eng,0,0,3,4chan
2021-03-29,eng,0,1,43,4chan
2021-03-29,eng,1,0,2,4chan
2021-03-29,eng,1,1,4,4chan
2021-03-30,eng,0,0,2,4chan
2021-03-30,eng,0,1,32,4chan
2021-03-30,eng,1,1,1,4chan
2021-03-31,eng,0,0,5,4chan
2021-03-31,eng,0,1,46,4chan
2021-03-31,eng,1,0,1,4chan
2021-03-31,eng,1,1,5,4chan
2021-04-01,eng,0,0,8,4chan
2021-04-01,eng,0,1,80,4chan
2021-04-01,eng,1,0,1,4chan
2021-04-01,eng,1,1,4,4chan
2021-04-02,eng,0,0,4,4chan
2021-04-02,eng,0,1,59,4chan
2021-04-02,eng,1,1,2,4chan
2021-04-03,eng,0,0,2,4chan
2021-04-03,eng,0,1,54,4chan
2021-04-03,eng,1,0,2,4chan
2021-04-03,eng,1,1,7,4chan
2021-04-04,eng,0,0,4,4chan
2021-04-04,eng,0,1,67,4chan
2021-04-04,eng,1,1,5,4chan
2021-04-05,eng,0,0,4,4chan
2021-04-05,eng,0,1,40,4chan
2021-04-05,eng,1,0,1,4chan
2021-04-05,eng,1,1,2,4chan
2021-04-06,eng,0,0,4,4chan
2021-04-06,eng,0,1,38,4chan
2021-04-07,eng,0,0,3,4chan
2021-04-07,eng,0,1,52,4chan
2021-04-07,eng,1,0,1,4chan
2021-04-07,eng,1,1,1,4chan
2021-04-08,eng,0,0,6,4chan
2021-04-08,eng,0,1,45,4chan
2021-04-08,eng,1,0,3,4chan
2021-04-08,eng,1,1,7,4chan
2021-04-09,eng,0,0,4,4chan
2021-04-09,eng,0,1,56,4chan
2021-04-09,eng,1,0,3,4chan
2021-04-09,eng,1,1,6,4chan
2021-04-10,eng,0,0,3,4chan
2021-04-10,eng,0,1,48,4chan
2021-04-10,eng,1,1,7,4chan
2021-04-11,eng,0,0,5,4chan
2021-04-11,eng,0,1,47,4chan
2021-04-11,eng,1,0,2,4chan
2021-04-11,eng,1,1,6,4chan
2021-04-12,eng,0,0,2,4chan
2021-04-12,eng,0,1,50,4chan
2021-04-12,eng,1,0,4,4chan
2021-04-12,eng,1,1,11,4chan
2021-04-13,eng,0,0,5,4chan
2021-04-13,eng,0,1,53,4chan
2021-04-13,eng,1,1,2,4chan
2021-04-14,eng,0,0,3,4chan
2021-04-14,eng,0,1,41,4chan
2021-04-14,eng,1,1,2,4chan
2021-04-15,eng,0,0,3,4chan
2021-04-15,eng,0,1,44,4chan
2021-04-15,eng,1,0,2,4chan
2021-04-15,eng,1,1,5,4chan
2021-04-16,eng,0,0,3,4chan
2021-04-16,eng,0,1,36,4chan
2021-04-16,eng,1,0,1,4chan
2021-04-16,eng,1,1,3,4chan
2021-04-17,eng,0,0,3,4chan
2021-04-17,eng,0,1,48,4chan
2021-04-17,eng,1,0,3,4chan
2021-04-17,eng,1,1,6,4chan
2021-04-18,eng,0,0,4,4chan
2021-04-18,eng,0,1,47,4chan
2021-04-18,eng,1,1,5,4chan
2021-04-19,eng,0,0,2,4chan
2021-04-19,eng,0,1,42,4chan
2021-04-19,eng,1,0,2,4chan
2021-04-19,eng,1,1,2,4chan
2021-04-20,eng,0,0,3,4chan
2021-04-20,eng,0,1,53,4chan
2021-04-20,eng,1,0,3,4chan
2021-04-20,eng,1,1,1,4chan
2021-04-21,eng,0,0,5,4chan
2021-04-21,eng,0,1,64,4chan
2021-04-21,eng,1,0,3,4chan
2021-04-21,eng,1,1,5,4chan
2021-04-22,eng,0,0,2,4chan
2021-04-22,eng,0,1,57,4chan
2021-04-22,eng,1,0,1,4chan
2021-04-22,eng,1,1,6,4chan
2021-04-23,eng,0,0,2,4chan
2021-04-23,eng,0,1,39,4chan
2021-04-23,eng,1,0,5,4chan
2021-04-23,eng,1,1,3,4chan
2021-04-24,eng,0,0,4,4chan
2021-04-24,eng,0,1,36,4chan
2021-04-24,eng,1,0,2,4chan
2021-04-24,eng,1,1,2,4chan
2021-04-25,eng,0,0,2,4chan
2021-04-25,eng,0,1,24,4chan
2021-04-25,eng,1,0,1,4chan
2021-04-25,eng,1,1,2,4chan
2021-04-26,eng,0,0,2,4chan
2021-04-26,eng,0,1,35,4chan
2021-04-26,eng,1,1,3,4chan
2021-04-27,eng,0,0,3,4chan
2021-04-27,eng,0,1,47,4chan
2021-04-27,eng,1,0,1,4chan
2021-04-27,eng,1,1,2,4chan
2021-04-28,eng,0,0,2,4chan
2021-04-28,eng,0,1,42,4chan
2021-04-28,eng,1,1,4,4chan
2021-04-29,eng,0,0,3,4chan
2021-04-29,eng,0,1,46,4chan
2021-04-29,eng,1,0,3,4chan
2021-04-29,eng,1,1,1,4chan
2021-04-30,eng,0,0,4,4chan
2021-04-30,eng,0,1,36,4chan
2021-04-30,eng,1,0,3,4chan
2021-04-30,eng,1,1,2,4chan
2021-05-01,eng,0,0,3,4chan
2021-05-01,eng,0,1,43,4chan
2021-05-01,eng,1,0,1,4chan
2021-05-01,eng,1,1,6,4chan
2021-05-02,eng,0,0,6,4chan
2021-05-02,eng,0,1,43,4chan
2021-05-02,eng,1,0,3,4chan
2021-05-02,eng,1,1,2,4chan
2021-05-03,eng,0,0,6,4chan
2021-05-03,eng,0,1,33,4chan
2021-05-03,eng,1,0,2,4chan
2021-05-03,eng,1,1,2,4chan
2021-05-04,eng,0,0,2,4chan
2021-05-04,eng,0,1,46,4chan
2021-05-04,eng,1,0,1,4chan
2021-05-04,eng,1,1,5,4chan
2021-05-05,eng,0,0,1,4chan
2021-05-05,eng,0,1,45,4chan
2021-05-05,eng,1,0,1,4chan
2021-05-05,eng,1,1,3,4chan
2021-05-06,eng,0,0,4,4chan
2021-05-06,eng,0,1,87,4chan
2021-05-06,eng,1,0,1,4chan
2021-05-06,eng,1,1,4,4chan
2021-05-07,eng,0,0,4,4chan
2021-05-07,eng,0,1,51,4chan
2021-05-07,eng,1,0,1,4chan
2021-05-07,eng,1,1,4,4chan
2021-05-08,eng,0,0,3,4chan
2021-05-08,eng,0,1,37,4chan
2021-05-08,eng,1,0,2,4chan
2021-05-08,eng,1,1,3,4chan
2021-05-09,eng,0,0,3,4chan
2021-05-09,eng,0,1,29,4chan
2021-05-09,eng,1,1,2,4chan
2021-05-10,eng,0,0,2,4chan
2021-05-10,eng,0,1,34,4chan
2021-05-10,eng,1,0,3,4chan
2021-05-10,eng,1,1,4,4chan
2021-05-11,eng,0,0,4,4chan
2021-05-11,eng,0,1,45,4chan
2021-05-11,eng,1,0,2,4chan
2021-05-11,eng,1,1,1,4chan
2021-05-12,eng,0,0,4,4chan
2021-05-12,eng,0,1,54,4chan
2021-05-12,eng,1,0,1,4chan
2021-05-12,eng,1,1,4,4chan
2021-05-13,eng,0,0,1,4chan
2021-05-13,eng,0,1,46,4chan
2021-05-13,eng,1,0,5,4chan
2021-05-13,eng,1,1,9,4chan
2021-05-14,eng,0,0,1,4chan
2021-05-14,eng,0,1,46,4chan
2021-05-14,eng,1,1,5,4chan
2021-05-15,eng,0,0,1,4chan
2021-05-15,eng,0,1,48,4chan
2021-05-15,eng,1,0,1,4chan
2021-05-15,eng,1,1,7,4chan
2021-05-16,eng,0,0,5,4chan
2021-05-16,eng,0,1,28,4chan
2021-05-16,eng,1,1,3,4chan
2021-05-17,eng,0,0,2,4chan
2021-05-17,eng,0,1,53,4chan
2021-05-17,eng,1,0,1,4chan
2021-05-17,eng,1,1,3,4chan
2021-05-18,eng,0,1,42,4chan
2021-05-18,eng,1,0,1,4chan
2021-05-18,eng,1,1,9,4chan
